algoritmo,tamano,prob_error,resultado
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.05,OK
2,32,0.05,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,32,0.1,OK
2,32,0.1,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,ERROR
2,64,0.001,OK
2,64,0.001,OK
2,64,0.001,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,OK
2,64,0.01,ERROR
2,64,0.01,OK
2,64,0.01,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,ERROR
2,64,0.05,OK
2,64,0.05,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,ERROR
2,64,0.1,OK
2,64,0.1,ERROR
2,64,0.1,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
